iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
630,3.2475178241729736,1.274452805519104,1.4791933298110962,-2.4587244987487793,-1.4286725521087646,1.3707249164581299,1.2493048906326294,2.1371222374000354e-06,1.0,0.5659220331406908,0.5000000274726077,False,False
631,3.2476725578308105,1.2744193077087402,1.4778317213058472,-2.458714008331299,-1.4326791763305664,1.360331654548645,1.2414392232894897,1.6235952671195264e-06,1.0000001192092896,0.5680815241582963,0.5000000263848485,False,False
632,3.247830390930176,1.2743902206420898,1.4764808416366577,-2.45870304107666,-1.4366333484649658,1.3500210046768188,1.2336068153381348,1.389709268551087e-06,1.0,0.5702133892255831,0.5000000253373935,False,False
633,3.2479913234710693,1.2743655443191528,1.4751406908035278,-2.458693027496338,-1.440535306930542,1.3397915363311768,1.2258063554763794,1.0563086334514082e-06,0.9999998807907104,0.5723184427373942,0.5000000243301643,False,False
634,3.248155117034912,1.27434504032135,1.473811149597168,-2.4586827754974365,-1.4443855285644531,1.3296442031860352,1.218040108680725,9.02706688066246e-07,0.9999998807907104,0.5743960965411158,0.5000000233629849,False,False
635,3.248321771621704,1.2743287086486816,1.4724920988082886,-2.458672285079956,-1.4481858015060425,1.3195765018463135,1.2103066444396973,6.204621740835137e-07,1.0,0.5764467024110816,0.5000000224346873,False,False
636,3.2484912872314453,1.274316430091858,1.4711835384368896,-2.4586620330810547,-1.4519354104995728,1.3095901012420654,1.20260751247406,5.591915623881505e-07,0.9999999403953552,0.5784704255624723,0.5000000215440555,False,False
637,3.2486634254455566,1.2743080854415894,1.4698853492736816,-2.4586520195007324,-1.4556355476379395,1.2996826171875,1.1949418783187866,2.9164527859393274e-07,1.0000001192092896,0.5804678919227597,0.5000000206889232,False,False
638,3.248838186264038,1.2743035554885864,1.4685975313186646,-2.4586424827575684,-1.4592866897583008,1.2898539304733276,1.187309980392456,3.4707358054220094e-07,1.0,0.5824389614881684,0.5000000198668345,False,False
639,3.2490155696868896,1.2743028402328491,1.4673199653625488,-2.4586329460144043,-1.4628889560699463,1.2801039218902588,1.1797131299972534,2.648136216976127e-07,1.0,0.5843838924047007,0.5000000190747245,False,False
640,3.2491953372955322,1.274305820465088,1.466052532196045,-2.4586234092712402,-1.466443657875061,1.2704319953918457,1.1721506118774414,5.7016418253397205e-08,0.9999999403953552,0.5863025805139855,0.5000000183087903,False,False
641,3.249377489089966,1.2743123769760132,1.4647952318191528,-2.458613872528076,-1.4699512720108032,1.2608368396759033,1.16462242603302,1.2319183895215247e-07,1.0,0.5881957360283206,0.5000000175646891,False,False
642,3.2495617866516113,1.2743223905563354,1.463547945022583,-2.458604335784912,-1.4734121561050415,1.2513196468353271,1.157130479812622,6.191719137405016e-08,0.9999999403953552,0.5900629328735063,0.5000000168376431,False,False
643,3.249748468399048,1.2743358612060547,1.4623106718063354,-2.4585952758789062,-1.4768264293670654,1.2418769598007202,1.1496721506118774,1.862645149230957e-08,1.0,0.591905433523981,0.5000000161219493,False,False
644,3.2499372959136963,1.2743526697158813,1.4610832929611206,-2.4585866928100586,-1.4801949262619019,1.2325109243392944,1.1422497034072876,1.5359765015432458e-08,1.0,0.5937226094223748,0.5000000154118373,False,False
645,3.2501280307769775,1.2743726968765259,1.4598658084869385,-2.458578109741211,-1.4835186004638672,1.2232190370559692,1.1348621845245361,1.4381019752818247e-07,1.0,0.5955150675870419,0.49999999910706916,False,False
646,3.2503209114074707,1.2743958234786987,1.4586580991744995,-2.458569049835205,-1.4867981672286987,1.2140028476715088,1.1275115013122559,4.71216097253091e-08,1.0,0.5972821371506803,0.49999997662362355,False,False
647,3.2505156993865967,1.2744220495224,1.4574600458145142,-2.4585604667663574,-1.4900331497192383,1.2048602104187012,1.1201961040496826,1.3493576034306898e-07,0.9999999403953552,0.5990251884776694,0.4999999573448417,False,False
648,3.2507121562957764,1.2744513750076294,1.4562716484069824,-2.4585514068603516,-1.4932254552841187,1.195791482925415,1.1129170656204224,1.37583796799845e-07,1.0000001192092896,0.600743648850901,0.4999999994122889,False,False
649,3.250910520553589,1.274483561515808,1.4550929069519043,-2.4585423469543457,-1.4963746070861816,1.18679678440094,1.1056751012802124,3.725290298461914e-08,1.0000001192092896,0.6024377894046419,0.49999999928211414,False,False
650,3.251110553741455,1.274518609046936,1.4539235830307007,-2.458534002304077,-1.499481201171875,1.177873134613037,1.0984684228897095,1.2105761015845928e-07,1.0,0.6041085513759118,0.4999999991824824,False,False
651,3.251312255859375,1.2745565176010132,1.4527636766433716,-2.458526134490967,-1.50254487991333,1.1690212488174438,1.0912981033325195,1.4751397259260557e-07,0.9999999403953552,0.6057561819770003,0.499999999113097,False,False
652,3.2515156269073486,1.27459716796875,1.451613187789917,-2.4585180282592773,-1.5055679082870483,1.1602404117584229,1.084164023399353,1.9500035364217183e-07,1.0,0.6073804054997959,0.4999999990736158,False,False
653,3.251720428466797,1.274640440940857,1.4504719972610474,-2.4585094451904297,-1.5085508823394775,1.1515309810638428,1.0770671367645264,1.0745380052412656e-07,0.9999999403953552,0.6089809366210923,0.4999999990637044,False,False
654,3.2519266605377197,1.274686336517334,1.4493399858474731,-2.4585015773773193,-1.5114924907684326,1.142890453338623,1.070006012916565,2.0714757908990578e-07,1.0,0.6105594519575182,0.5000000013886047,False,False
655,3.252134323120117,1.2747347354888916,1.4482171535491943,-2.458493709564209,-1.514394760131836,1.1343199014663696,1.0629819631576538,2.9389684641500935e-07,0.9999999403953552,0.6121150557958391,0.5000000013060271,False,False
656,3.2523434162139893,1.2747855186462402,1.4471033811569214,-2.4584860801696777,-1.5172574520111084,1.125817894935608,1.0559942722320557,1.0803341865539551e-07,1.0000001192092896,0.6136485756006815,0.5000000013603709,False,False
657,3.252553701400757,1.2748386859893799,1.4459986686706543,-2.45847749710083,-1.520081877708435,1.1173858642578125,1.0490450859069824,1.5017124610494648e-07,1.0,0.6151591512846617,0.5000000014903152,False,False
658,3.25276517868042,1.2748942375183105,1.4449028968811035,-2.458469867706299,-1.522867202758789,1.1090208292007446,1.0421316623687744,8.330002287948446e-08,1.0,0.6166485865938014,0.5000000016237519,False,False
659,3.2529778480529785,1.2749520540237427,1.443816065788269,-2.4584624767303467,-1.5256147384643555,1.100722074508667,1.0352545976638794,2.3513635483141115e-07,1.0,0.6181166919204276,0.5000000017606986,False,False
660,3.2531917095184326,1.2750120162963867,1.4427379369735718,-2.4584546089172363,-1.5283255577087402,1.0924909114837646,1.0284150838851929,1.281846380152274e-07,1.0,0.6195629750054147,0.5000000019011388,False,False
661,3.2534067630767822,1.2750741243362427,1.4416686296463013,-2.458447217941284,-1.530998945236206,1.0843255519866943,1.0216124057769775,7.450580596923828e-08,0.9999998211860657,0.6209883417741091,0.5000000020451104,False,False
662,3.2536227703094482,1.2751383781433105,1.440608024597168,-2.4584405422210693,-1.533635139465332,1.0762245655059814,1.014845848083496,1.720100044622086e-07,1.0000001192092896,0.6223936678542574,0.5000000021926491,False,False
663,3.2538397312164307,1.2752046585083008,1.4395560026168823,-2.4584336280822754,-1.5362355709075928,1.0681895017623901,1.0081167221069336,1.550365453795166e-07,1.0000001192092896,0.6237781470854418,0.5000000023437366,False,False
664,3.2540576457977295,1.2752728462219238,1.4385124444961548,-2.4584267139434814,-1.538800835609436,1.0602185726165771,1.0014245510101318,5.372690026206328e-08,0.9999999403953552,0.6251421240166781,0.500000002498859,False,False
665,3.2542762756347656,1.2753429412841797,1.4374773502349854,-2.4584193229675293,-1.5413318872451782,1.0523111820220947,0.9947691559791565,1.6858739115832577e-07,1.0,0.6264857547651532,0.5000000026578424,False,False
666,3.254495859146118,1.2754149436950684,1.436450719833374,-2.4584121704101562,-1.5438275337219238,1.0444673299789429,0.9881507754325867,1.4057727071303816e-07,1.0,0.6278099437899519,0.5000000028204278,False,False
667,3.254716157913208,1.2754887342453003,1.4354324340820312,-2.4584054946899414,-1.546289086341858,1.0366860628128052,0.9815691113471985,4.5320113883917656e-08,0.9999998211860657,0.629114565950894,0.5000000029866278,False,False
668,3.254937171936035,1.275564193725586,1.4344223737716675,-2.4583983421325684,-1.5487171411514282,1.028968095779419,0.975025475025177,1.4901161193847656e-08,0.9999999403953552,0.6303995539945213,0.5000000031564411,False,False
669,3.2551589012145996,1.2756414413452148,1.4334205389022827,-2.4583914279937744,-1.5511122941970825,1.021310567855835,0.9685176610946655,1.2013700256829907e-07,1.0,0.6316656121819837,0.5000000033299068,False,False
670,3.2553813457489014,1.2757203578948975,1.4324268102645874,-2.4583849906921387,-1.553473711013794,1.0137137174606323,0.9620461463928223,4.214684778958144e-08,0.9999998807907104,0.6329132956228374,0.5000000035070357,False,False
671,3.2556042671203613,1.2758008241653442,1.4314411878585815,-2.458378791809082,-1.5558027029037476,1.0061782598495483,0.955612301826477,3.725290298461914e-08,1.0,0.6341423506192718,0.5000000036878077,False,False
672,3.2558279037475586,1.2758828401565552,1.4304635524749756,-2.458371639251709,-1.5581010580062866,0.9987021684646606,0.9492143988609314,6.664001972467304e-08,0.9999998807907104,0.6353525068170272,0.5000000038722573,False,False
673,3.256052017211914,1.2759664058685303,1.4294939041137695,-2.4583654403686523,-1.5603665113449097,0.9912864565849304,0.9428540468215942,7.450580596923828e-09,0.9999998807907104,0.6365450507415821,0.50000000406038,False,False
674,3.2562766075134277,1.27605140209198,1.4285321235656738,-2.4583590030670166,-1.5626013278961182,0.9839288592338562,0.9365295767784119,6.664001972467304e-08,1.0,0.6377197977412117,0.5000000042522105,False,False
675,3.2565016746520996,1.2761378288269043,1.4275782108306885,-2.458353281021118,-1.564804196357727,0.976630449295044,0.9302421808242798,1.1175870895385742e-07,0.9999998807907104,0.6388771241650131,0.5000000044477161,False,False
676,3.2567272186279297,1.2762255668640137,1.426632046699524,-2.4583470821380615,-1.566977620124817,0.9693893194198608,0.9239908456802368,6.006850128414953e-08,1.0000001192092896,0.6400169819479435,0.5000000046469584,False,False
677,3.256953001022339,1.276314616203308,1.4256935119628906,-2.458341121673584,-1.56912100315094,0.9622063636779785,0.9177764058113098,1.431209852853499e-07,0.9999998807907104,0.6411396013457912,0.5000000048498974,False,False
678,3.2571792602539062,1.2764049768447876,1.4247626066207886,-2.4583349227905273,-1.5712356567382812,0.9550792574882507,0.911597490310669,8.97168703772877e-08,1.0000001192092896,0.6422452639554995,0.5000000050565877,False,False
679,3.2574057579040527,1.2764966487884521,1.4238393306732178,-2.45832896232605,-1.5733203887939453,0.9480094313621521,0.9054556488990784,9.996002603429588e-08,1.0,0.6433342899828739,0.5000000052669897,False,False
680,3.2576324939727783,1.2765895128250122,1.4229235649108887,-2.4583232402801514,-1.5753757953643799,0.9409959316253662,0.8993502259254456,1.2377833513710357e-07,1.0000001192092896,0.6444071503717417,0.5000000054811398,False,False
681,3.257859468460083,1.2766834497451782,1.4220151901245117,-2.458317756652832,-1.5774035453796387,0.934036910533905,0.8932801485061646,8.940696716308594e-08,1.0,0.6454637289500631,0.5000000056990576,False,False
682,3.258086681365967,1.2767785787582397,1.421114206314087,-2.4583115577697754,-1.5794031620025635,0.9271336197853088,0.8872467875480652,3.332000986233652e-08,1.0,0.6465041786559409,0.5000000059207206,False,False
683,3.2583141326904297,1.2768747806549072,1.4202204942703247,-2.458306074142456,-1.581375241279602,0.9202842712402344,0.8812488913536072,5.21540641784668e-08,1.0000001192092896,0.6475289020775923,0.500000006146147,False,False
684,3.2585415840148926,1.2769720554351807,1.419334053993225,-2.4583005905151367,-1.5833196640014648,0.9134888052940369,0.8752868175506592,0.0,0.9999998807907104,0.6485384245288847,0.5000000063753778,False,False
685,3.2587692737579346,1.2770702838897705,1.418454885482788,-2.4582953453063965,-1.5852367877960205,0.9067473411560059,0.8693607449531555,0.0,0.9999998807907104,0.64953255021955,0.5000000066083331,False,False
686,3.2589969635009766,1.2771694660186768,1.4175828695297241,-2.458289623260498,-1.5871285200119019,0.9000586271286011,0.8634703159332275,1.4901161193847656e-08,1.0,0.6505112276081413,0.5000000068451127,False,False
687,3.2592246532440186,1.2772696018218994,1.4167178869247437,-2.458284378051758,-1.5889933109283447,0.893423855304718,0.8576163053512573,5.960464477539063e-08,1.0,0.6514749155583172,0.5000000070856174,False,False
688,3.2594523429870605,1.2773706912994385,1.4158599376678467,-2.4582786560058594,-1.5908327102661133,0.8868399858474731,0.8517968058586121,8.462232869987929e-08,1.0,0.652424139374756,0.5000000073299659,False,False
689,3.2596800327301025,1.2774726152420044,1.4150089025497437,-2.458272933959961,-1.5926470756530762,0.8803079724311829,0.8460129499435425,4.214684778958144e-08,1.0000001192092896,0.6533587802160818,0.5000000075781408,False,False
690,3.2599077224731445,1.2775753736495972,1.4141647815704346,-2.4582676887512207,-1.594435691833496,0.8738275170326233,0.8402645587921143,5.960464477539063e-08,1.0000001192092896,0.6542793603871211,0.5000000078301109,False,False
691,3.2601354122161865,1.2776789665222168,1.4133274555206299,-2.4582624435424805,-1.5961995124816895,0.8673962950706482,0.8345499634742737,8.429369557916289e-08,0.9999998807907104,0.6551860571573391,0.5000000080859199,False,False
692,3.2603628635406494,1.2777833938598633,1.4124969244003296,-2.4582571983337402,-1.597939372062683,0.8610165119171143,0.8288712501525879,8.024520781191313e-08,1.0,0.6560785063339809,0.5000000084275877,False,False
693,3.2605903148651123,1.277888536453247,1.4116731882095337,-2.458252429962158,-1.599653720855713,0.8546856045722961,0.8232266306877136,2.9802322387695312e-08,1.0000001192092896,0.6569583257005784,0.5000000087917522,False,False
694,3.260817527770996,1.2779943943023682,1.4108561277389526,-2.458246946334839,-1.6013456583023071,0.848406195640564,0.8176185488700867,1.1372817709798255e-07,1.0,0.6578233511634012,0.5000000091646144,False,False
695,3.26104474067688,1.2781009674072266,1.4100456237792969,-2.458242416381836,-1.603013277053833,0.8421733975410461,0.8120428919792175,6.365778659755961e-08,1.0,0.6586762656926606,0.5000000095466283,False,False
696,3.2612717151641846,1.2782081365585327,1.4092416763305664,-2.4582366943359375,-1.604658603668213,0.835990309715271,0.8065031170845032,5.960464477539063e-08,1.0000001192092896,0.6595153788955394,0.5000000099375163,False,False
697,3.26149845123291,1.2783159017562866,1.4084442853927612,-2.4582319259643555,-1.6062803268432617,0.8298560380935669,0.8009980320930481,1.7881393432617188e-07,0.9999999403953552,0.6603418915097702,0.5000000103373679,False,False
698,3.2617249488830566,1.2784242630004883,1.4076533317565918,-2.4582269191741943,-1.607879877090454,0.8237690329551697,0.795526921749115,1.0323827126512697e-07,1.0,0.6611555793934805,0.5000000107462275,False,False
699,3.261951208114624,1.2785332202911377,1.406868815422058,-2.4582223892211914,-1.6094566583633423,0.8177284598350525,0.7900890111923218,8.940696716308594e-08,0.9999998807907104,0.6619573858961607,0.5000000111642096,False,False
700,3.2621772289276123,1.2786427736282349,1.4060906171798706,-2.4582173824310303,-1.6110119819641113,0.8117358684539795,0.7846861481666565,8.429369557916289e-08,1.0,0.6627463546173477,0.5000000115911347,False,False
701,3.2624030113220215,1.2787528038024902,1.4053187370300293,-2.4582126140594482,-1.612545371055603,0.8057885766029358,0.7793161273002625,0.0,1.0000001192092896,0.6635237250325852,0.5000000120271988,False,False
702,3.2626285552978516,1.2788633108139038,1.4045530557632446,-2.4582083225250244,-1.6140570640563965,0.7998881340026855,0.7739803194999695,3.332000986233652e-08,1.0,0.664289079190031,0.5000000124722227,False,False
703,3.2628536224365234,1.2789742946624756,1.4037935733795166,-2.4582033157348633,-1.6155487298965454,0.7940338253974915,0.7686786651611328,2.9802322387695312e-08,1.0000001192092896,0.665042108916655,0.5000000129262421,False,False
704,3.263078451156616,1.2790857553482056,1.4030401706695557,-2.4581987857818604,-1.6170189380645752,0.7882232666015625,0.763408899307251,6.143906006172983e-08,1.0,0.665784271489844,0.5000000133894025,False,False
705,3.263302803039551,1.2791976928710938,1.4022928476333618,-2.4581944942474365,-1.6184684038162231,0.7824586033821106,0.7581737041473389,7.300048565639372e-08,1.0,0.6665149464036005,0.5000000138615188,False,False
706,3.2635269165039062,1.2793099880218506,1.401551604270935,-2.4581899642944336,-1.6198980808258057,0.7767380475997925,0.7529709935188293,8.56006536764653e-08,0.9999999403953552,0.6672343040850475,0.5000000143426908,False,False
707,3.2637505531311035,1.279422640800476,1.4008163213729858,-2.4581856727600098,-1.6213074922561646,0.7710616588592529,0.7478014826774597,7.300048565639372e-08,0.9999999403953552,0.6679428255575374,0.5000000148328547,False,False
708,3.2639737129211426,1.2795356512069702,1.4000869989395142,-2.4581809043884277,-1.6226978302001953,0.7654299139976501,0.7426656484603882,1.115100829451876e-07,1.0,0.6686399957834988,0.500000015331881,False,False
709,3.2641963958740234,1.279649019241333,1.3993635177612305,-2.458176851272583,-1.6240683794021606,0.7598401308059692,0.7375612258911133,4.214684778958144e-08,1.0,0.6693268089755756,0.5000000158399698,False,False
710,3.264418601989746,1.2797627449035645,1.3986458778381348,-2.45817232131958,-1.6254197359085083,0.7542940974235535,0.732490062713623,8.024520781191313e-08,1.0,0.670002952714683,0.5000000163568677,False,False
711,3.2646405696868896,1.279876708984375,1.3979339599609375,-2.4581682682037354,-1.626752257347107,0.7487901449203491,0.7274510860443115,3.332000986233652e-08,1.0000001192092896,0.6706690313455318,0.5000000168828043,False,False
712,3.264862060546875,1.2799909114837646,1.3972277641296387,-2.4581642150878906,-1.6280663013458252,0.7433277368545532,0.7224434614181519,1.0848209086589122e-07,1.0,0.6713248551824628,0.5000000174176137,False,False
713,3.265082836151123,1.2801053524017334,1.3965272903442383,-2.4581594467163086,-1.6293625831604004,0.7379090785980225,0.7174696326255798,7.300048565639372e-08,1.0000001192092896,0.6719698440296964,0.5000000179610105,False,False
714,3.265303134918213,1.2802200317382812,1.3958324193954468,-2.4581549167633057,-1.6306406259536743,0.7325310707092285,0.7125272154808044,7.450580596923828e-08,1.0000001192092896,0.6726051951705737,0.5000000185132716,False,False
715,3.2655229568481445,1.2803349494934082,1.3951431512832642,-2.458150863647461,-1.6319000720977783,0.7271941304206848,0.7076165676116943,1.4901161193847656e-08,1.0000001192092896,0.6732311095016487,0.5000000190743221,False,False
716,3.265742301940918,1.2804501056671143,1.3944594860076904,-2.458146333694458,-1.6331430673599243,0.7218984365463257,0.7027379274368286,1.2287812012345967e-07,1.0,0.6738467840118212,0.500000019643908,False,False
717,3.265961170196533,1.2805653810501099,1.393781304359436,-2.4581427574157715,-1.6343674659729004,0.7166428565979004,0.6978903412818909,1.2287812012345967e-07,1.0,0.6744537340773558,0.5000000202222896,False,False
718,3.266179323196411,1.2806808948516846,1.3931084871292114,-2.4581387042999268,-1.635575294494629,0.7114267349243164,0.6930737495422363,6.664001972467304e-08,1.0000001192092896,0.6750514043349084,0.5000000208093419,False,False
719,3.266396999359131,1.2807965278625488,1.3924411535263062,-2.458134889602661,-1.636765480041504,0.7062519192695618,0.68828946352005,1.4901161193847656e-08,1.0,0.6756396067829987,0.5000000214046204,False,False
720,3.2666139602661133,1.2809122800827026,1.3917791843414307,-2.4581308364868164,-1.6379399299621582,0.7011155486106873,0.6835355758666992,8.429369557916289e-08,0.9999999403953552,0.6762187194393054,0.500000022008593,False,False
721,3.2668304443359375,1.281028151512146,1.3911224603652954,-2.458127021789551,-1.6390972137451172,0.6960189342498779,0.6788132190704346,1.2377833513710357e-07,1.0,0.676789277474496,0.5000000226208798,False,False
722,3.2670462131500244,1.281144142150879,1.3904709815979004,-2.458123207092285,-1.6402387619018555,0.6909608244895935,0.6741211414337158,8.024520781191313e-08,1.0,0.6773507215560748,0.5000000232414586,False,False
723,3.267261505126953,1.2812601327896118,1.3898247480392456,-2.4581193923950195,-1.6413646936416626,0.6859408617019653,0.6694596409797668,5.960464477539063e-08,1.0,0.6779034032331197,0.5000000238703308,False,False
724,3.2674760818481445,1.2813762426376343,1.3891836404800415,-2.458115577697754,-1.64247465133667,0.6809585094451904,0.6648280620574951,9.541398782175747e-08,1.0,0.6784479154928273,0.5000000245075328,False,False
725,3.2676899433135986,1.2814923524856567,1.388547658920288,-2.458111047744751,-1.6435695886611938,0.6760153770446777,0.66022789478302,1.0323827126512697e-07,1.0,0.6789834176952508,0.5000000251526409,False,False
726,3.2679033279418945,1.2816084623336792,1.3879168033599854,-2.4581072330474854,-1.6446484327316284,0.671109139919281,0.6556574702262878,8.56006536764653e-08,1.0000001192092896,0.6795112586461495,0.5000000258058752,False,False
727,3.268115997314453,1.2817246913909912,1.3872909545898438,-2.458103895187378,-1.6457122564315796,0.6662382483482361,0.6511152982711792,1.0745380052412656e-07,1.0000001192092896,0.6800313459098573,0.5000000264673098,False,False
728,3.2683279514312744,1.2818409204483032,1.3866701126098633,-2.4581000804901123,-1.6467612981796265,0.6614060997962952,0.6466048359870911,5.372690026206328e-08,0.9999998807907104,0.6805431091535573,0.5000000271364959,False,False
729,3.2685391902923584,1.2819571495056152,1.386054277420044,-2.4580962657928467,-1.6477957963943481,0.6566111445426941,0.642124354839325,8.940696716308594e-08,1.0,0.6810467134532284,0.5000000278132912,False,False
730,3.268749952316284,1.2820732593536377,1.3854433298110962,-2.458092451095581,-1.6488158702850342,0.6518507599830627,0.6376718878746033,3.332000986233652e-08,1.0,0.6815426942231094,0.5000000284979997,False,False
731,3.2689599990844727,1.2821893692016602,1.38483726978302,-2.4580891132354736,-1.6498212814331055,0.6471267938613892,0.6332492232322693,1.2013700256829907e-07,1.0000001192092896,0.6820313383289035,0.5000000291902889,False,False
732,3.269169330596924,1.2823054790496826,1.3842359781265259,-2.4580860137939453,-1.650812029838562,0.6424380540847778,0.6288554668426514,7.598131190889035e-08,0.9999998807907104,0.6825129797866337,0.5000000298902814,False,False
733,3.2693779468536377,1.2824214696884155,1.3836394548416138,-2.4580821990966797,-1.6517900228500366,0.6377852559089661,0.6244912147521973,8.429369557916289e-08,1.0,0.6829864646871637,0.5000000305975467,False,False
734,3.2695858478546143,1.2825374603271484,1.3830476999282837,-2.4580790996551514,-1.6527535915374756,0.6331660151481628,0.6201545000076294,7.450580596923828e-08,1.0,0.6834534950161465,0.5000000313125518,False,False
735,3.2697930335998535,1.2826533317565918,1.3824607133865356,-2.458075523376465,-1.653704047203064,0.6285838484764099,0.6158485412597656,6.143906006172983e-08,1.0,0.6839125330012752,0.5000000320343083,False,False
736,3.2699995040893555,1.2827690839767456,1.38187837600708,-2.4580721855163574,-1.6546411514282227,0.6240348815917969,0.6115700602531433,1.5341684900249675e-07,1.0000001192092896,0.6843648080007921,0.500000032763433,False,False
737,3.27020525932312,1.2828847169876099,1.381300687789917,-2.458068609237671,-1.6555651426315308,0.619520366191864,0.6073203086853027,6.828570064953965e-08,1.0,0.6848101895322513,0.5000000334995549,False,False
738,3.2704100608825684,1.2830002307891846,1.3807275295257568,-2.4580655097961426,-1.6564759016036987,0.615039587020874,0.6030983924865723,7.598131190889035e-08,1.0000001192092896,0.6852487610745152,0.5000000342426497,False,False
739,3.2706141471862793,1.2831156253814697,1.3801589012145996,-2.4580612182617188,-1.6573753356933594,0.6105925440788269,0.5989048480987549,8.688795105626923e-08,1.0,0.6856799788146531,0.5000000349925369,False,False
740,3.270817518234253,1.2832309007644653,1.3795948028564453,-2.4580578804016113,-1.6582610607147217,0.606179416179657,0.5947397351264954,1.163817913152343e-07,1.0,0.6861048621228447,0.5000000357490203,False,False
741,3.2710201740264893,1.2833460569381714,1.379035234451294,-2.458054780960083,-1.6591339111328125,0.6017981767654419,0.5906011462211609,7.300048565639372e-08,1.0000001192092896,0.6865239617464237,0.5000000365125025,False,False
742,3.2712221145629883,1.283461093902588,1.378480076789856,-2.4580516815185547,-1.6599948406219482,0.5974509119987488,0.5864914059638977,6.143906006172983e-08,1.0,0.6869362074531891,0.5000000372821677,False,False
743,3.271423101425171,1.2835758924484253,1.3779293298721313,-2.458047866821289,-1.660844326019287,0.5931360125541687,0.5824089050292969,7.300048565639372e-08,1.0000001192092896,0.6873416752985386,0.500000038058153,False,False
744,3.271623373031616,1.2836905717849731,1.3773829936981201,-2.45804500579834,-1.6616809368133545,0.588853657245636,0.578354001045227,7.598131190889035e-08,0.9999999403953552,0.6877416353136558,0.5000000388405392,False,False
745,3.271822929382324,1.283805012702942,1.3768409490585327,-2.4580414295196533,-1.6625068187713623,0.5846025943756104,0.574325442314148,2.107342389479072e-08,1.0000001192092896,0.6881349114378374,0.5000000396291605,False,False
746,3.272021770477295,1.283919334411621,1.3763031959533691,-2.458038330078125,-1.6633198261260986,0.5803838968276978,0.5703245997428894,7.598131190889035e-08,1.0,0.6885228035788087,0.5000000404237857,False,False
747,3.272219657897949,1.2840334177017212,1.3757697343826294,-2.4580352306365967,-1.6641223430633545,0.5761963725090027,0.5663501620292664,1.0745380052412656e-07,1.0000001192092896,0.688904422820402,0.5000000412242858,False,False
748,3.272416830062866,1.2841472625732422,1.375240445137024,-2.45803165435791,-1.6649136543273926,0.5720407366752625,0.56240314245224,9.541398782175747e-08,1.0,0.6892798272083547,0.5000000420303263,False,False
749,3.272613286972046,1.2842609882354736,1.3747153282165527,-2.458029270172119,-1.665692925453186,0.567913830280304,0.5584805607795715,9.996002603429588e-08,1.0,0.6896506868888254,0.5000000428427291,False,False
750,3.272808790206909,1.284374475479126,1.3741943836212158,-2.458026170730591,-1.666461706161499,0.5638195276260376,0.5545859336853027,7.300048565639372e-08,0.9999999403953552,0.6900151295758502,0.500000043660252,False,False
751,3.273003578186035,1.2844877243041992,1.3736774921417236,-2.4580225944519043,-1.6672208309173584,0.559755265712738,0.5507171750068665,1.125012971670003e-07,1.0,0.6903736277737169,0.500000044483222,False,False
752,3.2731974124908447,1.2846007347106934,1.3731646537780762,-2.458019495010376,-1.6679682731628418,0.5557217597961426,0.546875,1.2013700256829907e-07,0.9999999403953552,0.6907269636012521,0.5000000453113239,False,False
753,3.273390531539917,1.2847135066986084,1.3726558685302734,-2.4580161571502686,-1.668705940246582,0.5517166256904602,0.5430571436882019,1.2731557319511921e-07,1.0000001192092896,0.6910748793687755,0.5000000461449798,False,False
754,3.273582935333252,1.2848259210586548,1.3721511363983154,-2.4580135345458984,-1.669432282447815,0.5477421283721924,0.539266049861908,1.2105761015845928e-07,1.0000001192092896,0.6914179736690166,0.500000046983649,False,False
755,3.2737743854522705,1.284938097000122,1.3716503381729126,-2.458009958267212,-1.670149564743042,0.5437986254692078,0.5355017185211182,9.657055954903626e-08,1.0,0.691754692497314,0.5000000478265175,False,False
756,3.2739651203155518,1.2850500345230103,1.371153473854065,-2.4580070972442627,-1.67085599899292,0.5398816466331482,0.5317603945732117,4.214684778958144e-08,0.9999999403953552,0.6920873267852318,0.5000000486749261,False,False
757,3.2741549015045166,1.2851617336273193,1.3706605434417725,-2.4580039978027344,-1.671553134918213,0.5359951257705688,0.5280455350875854,7.300048565639372e-08,1.0000001192092896,0.6924144165124846,0.5000000495277449,False,False
758,3.274343967437744,1.2852730751037598,1.3701715469360352,-2.4580013751983643,-1.6722394227981567,0.5321378707885742,0.5243563055992126,1.281846380152274e-07,1.0,0.6927370288799609,0.5000000503850218,False,False
759,3.2745320796966553,1.285384178161621,1.3696863651275635,-2.4579977989196777,-1.672917366027832,0.5283094048500061,0.5206923484802246,1.0745380052412656e-07,1.0,0.6930537093630329,0.5000000512462462,False,False
760,3.274719476699829,1.2854950428009033,1.3692049980163574,-2.4579954147338867,-1.6735844612121582,0.5245084166526794,0.5170522332191467,9.996002603429588e-08,0.9999999403953552,0.6933667547118336,0.5000000521122561,False,False
761,3.2749059200286865,1.285605549812317,1.368727445602417,-2.4579920768737793,-1.6742432117462158,0.5207359194755554,0.5134374499320984,9.064022776783531e-08,1.0000001192092896,0.6936742418127685,0.5000000529821387,False,False
