iteration,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
1515,0.6423994302749634,0.22262921929359436,0.07264499366283417,0.3004932701587677,0.518115222454071,0.17359547317028046,0.20371584594249725,0.4806078374385834,0.2503160834312439,0.1896190643310547,0.23474855720996857,0.29425695538520813,0.08143504709005356,0.21365554630756378,0.5275145173072815,0.23150964081287384,0.5128076672554016,0.18750298023223877,0.18454360961914062,0.2105853408575058,0.06157120689749718,0.13452166318893433,0.4361901879310608,0.0975530669093132,0.3705020248889923,0.52032071352005,0.25333309173583984,0.3944680690765381,0.4018779695034027,0.10664710402488708,0.6423994302749634,1.3305000066757202,0.7467209101025356,0.16357307136058807,9.582334941827289e-07,0.9999999520357821,3.9338078850254905,0.5699147861512376,False,False
1516,0.6423993110656738,0.2224905639886856,0.07250633090734482,0.30035459995269775,0.5179765820503235,0.1734568178653717,0.2035771906375885,0.4804691672325134,0.25017741322517395,0.18948040902614594,0.23460990190505981,0.2941182851791382,0.08129638433456421,0.21351689100265503,0.5273758769035339,0.2313709855079651,0.512669026851654,0.18736432492733002,0.18440495431423187,0.21044668555259705,0.06143254414200783,0.13438300788402557,0.43605151772499084,0.09741440415382385,0.37036335468292236,0.5201820731163025,0.2531944215297699,0.39432939887046814,0.40173929929733276,0.10650844126939774,0.6423993110656738,1.3295230865478516,0.7466856798769809,0.163567915558815,9.553837078071905e-07,1.0000000487454561,3.9337403781496003,0.5699162399880973,False,False
1517,0.6423991918563843,0.22235190868377686,0.07236767560243607,0.3002159297466278,0.5178379416465759,0.17331816256046295,0.20343853533267975,0.4803304970264435,0.250038743019104,0.18934175372123718,0.23447124660015106,0.29397961497306824,0.08115772902965546,0.21337823569774628,0.5272372364997864,0.23123233020305634,0.5125303864479065,0.18722566962242126,0.18426629900932312,0.2103080302476883,0.061293888837099075,0.13424435257911682,0.4359128475189209,0.0972757488489151,0.3702246844768524,0.5200434327125549,0.25305575132369995,0.3941907286643982,0.4016006290912628,0.10636978596448898,0.6423991918563843,1.3285452127456665,0.7466503698036174,0.16356270015239716,9.582771087439746e-07,1.0000000327039111,3.9336732407350805,0.5699178426114682,False,False
1518,0.6423990726470947,0.2222132533788681,0.07222902774810791,0.30007728934288025,0.5176993012428284,0.1731795072555542,0.203299880027771,0.4801918566226959,0.24990008771419525,0.18920309841632843,0.2343325912952423,0.2938409745693207,0.0810190811753273,0.21323958039283752,0.5270985960960388,0.23109367489814758,0.5123917460441589,0.1870870143175125,0.18412764370441437,0.21016937494277954,0.06115524098277092,0.13410569727420807,0.43577420711517334,0.09713710099458694,0.37008604407310486,0.5199047923088074,0.2529171109199524,0.39405208826065063,0.40146198868751526,0.10623113811016083,0.6423990726470947,1.3275679349899292,0.7466150594545076,0.16355746984481812,1.0071770915717484e-06,0.9999999868973306,3.9336057884655693,0.5699194452325932,False,False
1519,0.6423989534378052,0.22207461297512054,0.07209038734436035,0.2999386489391327,0.5175606608390808,0.17304086685180664,0.20316123962402344,0.48005321621894836,0.2497614473104477,0.18906445801258087,0.23419395089149475,0.2937023341655731,0.08088044077157974,0.21310093998908997,0.5269599556922913,0.23095503449440002,0.5122531056404114,0.18694837391376495,0.1839890033006668,0.21003073453903198,0.06101659685373306,0.1339670568704605,0.4356355667114258,0.09699846059083939,0.3699474036693573,0.5197661519050598,0.25277847051620483,0.3939134478569031,0.4013233482837677,0.10609249770641327,0.6423989534378052,1.326590657234192,0.7465796357865778,0.16355226933956146,9.072018587575118e-07,0.999999900165672,3.9335388858544436,0.5699208914796956,False,False
1520,0.6423987746238708,0.22193597257137299,0.07195175439119339,0.29980000853538513,0.5174220204353333,0.17290222644805908,0.20302259922027588,0.4799145758152008,0.24962280690670013,0.1889258176088333,0.2340553104877472,0.29356369376182556,0.08074180781841278,0.2129622995853424,0.5268213152885437,0.23081639409065247,0.5121144652366638,0.1868097335100174,0.18385036289691925,0.20989209413528442,0.0608779601752758,0.13382841646671295,0.4354969263076782,0.09685982763767242,0.36980876326560974,0.5196275115013123,0.2526398301124573,0.3937748074531555,0.40118470788002014,0.10595386475324631,0.6423987746238708,1.3256138563156128,0.7465439716299491,0.16354632377624512,9.535578036032659e-07,0.9999999955206669,3.933489355288714,0.5699221545440918,False,False
1521,0.6423986554145813,0.22179734706878662,0.07181312143802643,0.2996613681316376,0.5172833800315857,0.17276360094547272,0.20288397371768951,0.47977593541145325,0.24948418140411377,0.18878719210624695,0.23391668498516083,0.293425053358078,0.08060317486524582,0.21282367408275604,0.5266826748847961,0.2306777685880661,0.5119758248329163,0.18667110800743103,0.18371173739433289,0.20975346863269806,0.06073933094739914,0.1336897909641266,0.43535828590393066,0.09672119468450546,0.3696701228618622,0.5194888710975647,0.2525011897087097,0.39363616704940796,0.4010460674762726,0.10581523180007935,0.6423986554145813,1.3246368169784546,0.7465084918341667,0.16354112327098846,9.510278824828696e-07,1.0000000276558345,3.9334220887234785,0.569923593183076,False,False
1522,0.6423985362052917,0.22165872156620026,0.07167449593544006,0.2995227575302124,0.5171447396278381,0.17262497544288635,0.20274534821510315,0.4796373248100281,0.2493455559015274,0.18864856660366058,0.23377805948257446,0.29328644275665283,0.08046454936265945,0.21268504858016968,0.5265440344810486,0.23053914308547974,0.5118371844291687,0.18653248250484467,0.18357311189174652,0.2096148431301117,0.06060070917010307,0.13355116546154022,0.4352196753025055,0.0965825691819191,0.369531512260437,0.5193502306938171,0.25236257910728455,0.3934975564479828,0.4009074568748474,0.10567660629749298,0.6423985362052917,1.323660135269165,0.7464731449354731,0.16353589296340942,9.854407370822827e-07,1.0000000384458878,3.9333547101162707,0.5699252034217555,False,False
1523,0.6423984169960022,0.22152011096477509,0.0715358778834343,0.29938414692878723,0.5170060992240906,0.17248636484146118,0.20260673761367798,0.4794987142086029,0.24920694530010223,0.1885099560022354,0.2336394488811493,0.29314783215522766,0.08032593131065369,0.2125464379787445,0.526405394077301,0.23040053248405457,0.5116985440254211,0.1863938719034195,0.18343450129032135,0.20947623252868652,0.060462091118097305,0.13341255486011505,0.4350810647010803,0.09644395112991333,0.36939290165901184,0.5192115902900696,0.2522239685058594,0.3933589458465576,0.40076884627342224,0.10553798824548721,0.6423984169960022,1.3226832151412964,0.7464376345239694,0.16353067755699158,1.044000191220297e-06,0.9999999157444515,3.933286866548933,0.5699266539180942,False,False
1524,0.6423982977867126,0.22138150036334991,0.07139726728200912,0.29924553632736206,0.5168675184249878,0.172347754240036,0.2024681270122528,0.47936010360717773,0.24906833469867706,0.18837134540081024,0.23350083827972412,0.2930092215538025,0.08018732070922852,0.21240782737731934,0.5262668132781982,0.2302619218826294,0.5115599632263184,0.18625526130199432,0.18329589068889618,0.20933762192726135,0.060323480516672134,0.13327394425868988,0.43494245409965515,0.09630534052848816,0.36925429105758667,0.5190730094909668,0.2520853579044342,0.39322033524513245,0.40063023567199707,0.10539937764406204,0.6423982977867126,1.3217062950134277,0.746402185791133,0.16352543234825134,9.598405949054505e-07,0.9999999469718569,3.933219446159097,0.5699282565548692,False,False
1525,0.6423981785774231,0.22124288976192474,0.07125866413116455,0.2991069257259369,0.516728937625885,0.17220914363861084,0.20232951641082764,0.47922149300575256,0.2489297240972519,0.18823273479938507,0.23336222767829895,0.2928706109523773,0.08004871755838394,0.21226921677589417,0.5261282324790955,0.23012331128120422,0.5114213824272156,0.18611665070056915,0.183157280087471,0.20919901132583618,0.06018487736582756,0.1331353336572647,0.43480384349823,0.09616673737764359,0.3691156804561615,0.518934428691864,0.25194674730300903,0.3930817246437073,0.4004916250705719,0.10526077449321747,0.6423981785774231,1.3207296133041382,0.7463666695172837,0.1635202020406723,9.788687098327939e-07,0.999999930055837,3.9331522540799906,0.5699297028110817,False,False
1526,0.6423980593681335,0.22110429406166077,0.07112006843090057,0.2989683151245117,0.5165903568267822,0.17207054793834686,0.20219092071056366,0.4790828824043274,0.24879112839698792,0.1880941390991211,0.23322363197803497,0.29273200035095215,0.07991012185811996,0.2121306210756302,0.5259896516799927,0.22998471558094025,0.5112828016281128,0.18597805500030518,0.18301868438720703,0.2090604156255722,0.06004628166556358,0.13299673795700073,0.4346652328968048,0.09602814167737961,0.36897706985473633,0.5187958478927612,0.25180813670158386,0.3929431140422821,0.40035301446914673,0.10512217879295349,0.6423980593681335,1.3197530508041382,0.7463313217962818,0.16351498663425446,1.0454944127509413e-06,1.000000163524222,3.9330845774130703,0.5699313130555705,False,False
1527,0.642397940158844,0.2209656983613968,0.0709814801812172,0.29882973432540894,0.5164517760276794,0.17193195223808289,0.20205232501029968,0.4789443016052246,0.24865253269672394,0.18795554339885712,0.233085036277771,0.29259341955184937,0.07977153360843658,0.2119920253753662,0.5258510708808899,0.22984611988067627,0.51114422082901,0.1858394593000412,0.18288008868694305,0.20892181992530823,0.059907689690589905,0.13285814225673676,0.434526652097702,0.09588955342769623,0.36883848905563354,0.5186572670936584,0.2516695559024811,0.3928045332431793,0.40021443367004395,0.10498359054327011,0.642397940158844,1.3187768459320068,0.7462959639235736,0.1635097712278366,9.584007941505242e-07,0.9999998742020262,3.933017173755322,0.5699329157005572,False,False
1528,0.6423978209495544,0.220827117562294,0.07084289938211441,0.29869115352630615,0.5163131952285767,0.1717933714389801,0.2019137442111969,0.4788057208061218,0.24851395189762115,0.18781696259975433,0.2329464554786682,0.2924548387527466,0.0796329528093338,0.21185344457626343,0.5257124900817871,0.2297075390815735,0.5110056400299072,0.18570087850093842,0.18274150788784027,0.20878323912620544,0.05976910516619682,0.13271956145763397,0.43438807129859924,0.09575097262859344,0.36869990825653076,0.5185186862945557,0.2515309751033783,0.39266595244407654,0.40007585287094116,0.10484500974416733,0.6423978209495544,1.317800521850586,0.7462603097979935,0.16350451111793518,1.0251100979975634e-06,0.9999999997047522,3.932949677669272,0.5699343619591182,False,False
1529,0.6423977017402649,0.22068853676319122,0.07070432603359222,0.29855257272720337,0.5161746144294739,0.17165479063987732,0.20177516341209412,0.47866714000701904,0.24837537109851837,0.18767838180065155,0.23280787467956543,0.2923162579536438,0.07949437946081161,0.21171486377716064,0.5255739092826843,0.2295689582824707,0.5108670592308044,0.18556229770183563,0.1826029270887375,0.20864465832710266,0.05963052809238434,0.1325809806585312,0.43424949049949646,0.09561239928007126,0.368561327457428,0.5183801054954529,0.2513923943042755,0.39252737164497375,0.3999372720718384,0.10470643639564514,0.6423977017402649,1.316823959350586,0.7462248700686575,0.16349926590919495,9.242888439111582e-07,0.999999943615557,3.932882338056975,0.5699359722169265,False,False
1530,0.6423975825309753,0.22054997086524963,0.07056575268507004,0.2984139919281006,0.5160360336303711,0.17151622474193573,0.20163659751415253,0.47852855920791626,0.24823680520057678,0.18753981590270996,0.23266930878162384,0.292177677154541,0.07935580611228943,0.21157629787921906,0.5254353284835815,0.2294303923845291,0.5107284784317017,0.18542373180389404,0.1824643611907959,0.20850609242916107,0.05949195846915245,0.1324424147605896,0.4341109097003937,0.09547382593154907,0.3684227466583252,0.5182415246963501,0.25125381350517273,0.39238879084587097,0.3997986912727356,0.10456786304712296,0.6423975825309753,1.3158478736877441,0.7461892155601028,0.1634940207004547,9.602020425140327e-07,1.0000000333760128,3.9328148527935447,0.5699374184803704,False,False
1531,0.6423974633216858,0.22041140496730804,0.07042718678712845,0.2982754409313202,0.5158974528312683,0.17137765884399414,0.20149803161621094,0.47839000821113586,0.2480982393026352,0.18740125000476837,0.23253074288368225,0.2920391261577606,0.07921724021434784,0.21143773198127747,0.5252967476844788,0.22929182648658752,0.5105898976325989,0.18528516590595245,0.1823257952928543,0.20836752653121948,0.05935339629650116,0.132303848862648,0.4339723587036133,0.09533526003360748,0.3682841956615448,0.5181029438972473,0.25111526250839233,0.3922502398490906,0.3996601402759552,0.10442929714918137,0.6423974633216858,1.3148716688156128,0.746153729621354,0.16348876059055328,9.428205104901829e-07,1.0000000557066386,3.9327472040948463,0.5699390287384886,False,False
1532,0.6423973441123962,0.22027285397052765,0.07028862833976746,0.2981368899345398,0.5157588720321655,0.17123910784721375,0.20135948061943054,0.47825145721435547,0.2479596883058548,0.18726269900798798,0.23239219188690186,0.2919005751609802,0.07907868176698685,0.21129918098449707,0.525158166885376,0.22915327548980713,0.5104513168334961,0.18514661490917206,0.1821872442960739,0.2082289755344391,0.05921483784914017,0.13216529786586761,0.4338338077068329,0.09519670158624649,0.3681456446647644,0.5179643630981445,0.25097671151161194,0.3921116888523102,0.3995215892791748,0.10429073870182037,0.6423973441123962,1.3138957023620605,0.7461180346310149,0.16348350048065186,9.626945506602826e-07,1.0000000308350425,3.9326800498719763,0.5699404792680443,False,False
1533,0.6423971652984619,0.22013430297374725,0.07015007734298706,0.2979983389377594,0.5156203508377075,0.17110055685043335,0.20122092962265015,0.4781129062175751,0.2478211373090744,0.18712414801120758,0.23225364089012146,0.29176202416419983,0.07894013077020645,0.21116062998771667,0.525019645690918,0.22901472449302673,0.5103127956390381,0.18500806391239166,0.18204869329929352,0.2080904245376587,0.05907628685235977,0.13202674686908722,0.4336952567100525,0.0950581505894661,0.368007093667984,0.5178258419036865,0.25083816051483154,0.3919731378555298,0.3993830382823944,0.10415218770503998,0.6423971652984619,1.312920331954956,0.7460821795826593,0.16347752511501312,9.759086214574241e-07,1.0000001615321532,3.932630252168222,0.5699417380986284,False,False
1534,0.6423970460891724,0.21999575197696686,0.07001153379678726,0.297859787940979,0.5154818296432495,0.17096200585365295,0.20108237862586975,0.4779743552207947,0.247682586312294,0.18698559701442719,0.23211508989334106,0.29162347316741943,0.07880158722400665,0.21102207899093628,0.52488112449646,0.22887617349624634,0.5101742744445801,0.18486951291561127,0.18191014230251312,0.2079518735408783,0.05893774330615997,0.13188819587230682,0.4335567057132721,0.0949196070432663,0.3678685426712036,0.5176873207092285,0.25069960951805115,0.3918345868587494,0.399244487285614,0.10401364415884018,0.6423970460891724,1.3119447231292725,0.7460464026852036,0.1634722650051117,1.002465473238091e-06,0.9999999687055626,3.9325625200239402,0.5699431962299916,False,False
1535,0.6423969268798828,0.21985721588134766,0.06987299770116806,0.2977212369441986,0.5153433084487915,0.17082346975803375,0.20094384253025055,0.4778358042240143,0.2475440502166748,0.18684706091880798,0.23197655379772186,0.29148492217063904,0.07866305112838745,0.21088354289531708,0.524742603302002,0.22873763740062714,0.5100357532501221,0.18473097681999207,0.18177160620689392,0.2078133374452591,0.05879920721054077,0.13174965977668762,0.4334181547164917,0.0947810709476471,0.3677299916744232,0.5175487995147705,0.25056105852127075,0.391696035861969,0.3991059362888336,0.10387510806322098,0.6423969268798828,1.3109691143035889,0.7460109159584607,0.16346703469753265,9.662662700811527e-07,1.0000000809882525,3.9324948922386165,0.5699448064984236,False,False
1536,0.6423968076705933,0.21971867978572845,0.06973446905612946,0.2975827157497406,0.5152047872543335,0.17068493366241455,0.20080530643463135,0.4776972830295563,0.2474055141210556,0.18670852482318878,0.23183801770210266,0.29134640097618103,0.07852452248334885,0.21074500679969788,0.524604082107544,0.22859910130500793,0.5098972320556641,0.18459244072437286,0.18163307011127472,0.2076748013496399,0.05866067484021187,0.13161112368106842,0.4332796335220337,0.09464254230260849,0.3675914704799652,0.5174102783203125,0.25042253732681274,0.391557514667511,0.3989674150943756,0.10373657941818237,0.6423968076705933,1.309993028640747,0.745975246082623,0.16346172988414764,9.495628970763472e-07,1.0000002183403391,3.9324272701170164,0.5699464167696977,False,False
1537,0.6423966884613037,0.21958015859127045,0.06959594786167145,0.2974441945552826,0.5150662660598755,0.17054641246795654,0.20066678524017334,0.47755876183509827,0.2472669929265976,0.18657000362873077,0.23169949650764465,0.291207879781723,0.07838600128889084,0.21060648560523987,0.5244655609130859,0.22846058011054993,0.509758710861206,0.18445391952991486,0.1814945489168167,0.20753628015518188,0.05852214992046356,0.1314726024866104,0.4331411123275757,0.09450402110815048,0.3674529492855072,0.5172717571258545,0.25028401613235474,0.391418993473053,0.3988288938999176,0.10359805822372437,0.6423966884613037,1.3090176582336426,0.7459394073049527,0.16345643997192383,9.581000566870597e-07,1.0000000147508241,3.9323598214864077,0.5699478630498966,False,False
1538,0.6423965692520142,0.21944163739681244,0.06945743411779404,0.2973056733608246,0.5149277448654175,0.17040789127349854,0.20052826404571533,0.47742024064064026,0.2471284717321396,0.18643148243427277,0.23156097531318665,0.291069358587265,0.07824748754501343,0.21046796441078186,0.5243270397186279,0.22832205891609192,0.509620189666748,0.18431539833545685,0.1813560277223587,0.20739775896072388,0.05838363245129585,0.1313340812921524,0.4330025911331177,0.09436550736427307,0.3673144280910492,0.5171332359313965,0.25014549493789673,0.39128047227859497,0.3986903727054596,0.10345954447984695,0.6423965692520142,1.308042049407959,0.7459038742134458,0.1634511798620224,9.723304968133677e-07,1.0000000140147447,3.9322918904583015,0.5699494733214686,False,False
1539,0.6423964500427246,0.21930313110351562,0.06931892037391663,0.2971671521663666,0.5147892236709595,0.17026938498020172,0.20038975775241852,0.47728171944618225,0.24698996543884277,0.18629297614097595,0.23142246901988983,0.290930837392807,0.07810897380113602,0.21032945811748505,0.5241885185241699,0.2281835526227951,0.50948166847229,0.18417689204216003,0.1812175214290619,0.20725925266742706,0.05824512243270874,0.1311955749988556,0.43286406993865967,0.09422699362039566,0.3671759068965912,0.5169947147369385,0.2500069737434387,0.39114195108413696,0.3985518515110016,0.10332103073596954,0.6423964500427246,1.3070669174194336,0.7458680450607861,0.16344591975212097,9.50471014206297e-07,1.0000001097015336,3.9322245056609306,0.5699509272140743,False,False
1540,0.6423963308334351,0.2191646248102188,0.06918041408061981,0.29702866077423096,0.5146507024765015,0.1701308786869049,0.2002512514591217,0.47714322805404663,0.24685145914554596,0.18615446984767914,0.23128396272659302,0.2907923460006714,0.0779704675078392,0.21019095182418823,0.5240499973297119,0.2280450463294983,0.509343147277832,0.18403838574886322,0.18107901513576508,0.20712074637413025,0.058106619864702225,0.13105706870555878,0.43272557854652405,0.09408848732709885,0.36703741550445557,0.5168561935424805,0.2498684674501419,0.39100345969200134,0.39841336011886597,0.10318252444267273,0.6423963308334351,1.3060919046401978,0.7458324100983263,0.16344061493873596,1.0437551891786793e-06,1.0000000748185092,3.932156852892666,0.5699525298886176,False,False
1541,0.6423962116241455,0.2190261334180832,0.0690419152379036,0.29689016938209534,0.5145121812820435,0.1699923872947693,0.20011276006698608,0.477004736661911,0.24671296775341034,0.18601597845554352,0.2311454713344574,0.29065385460853577,0.07783196866512299,0.2100524604320526,0.5239114761352539,0.22790655493736267,0.509204626083374,0.1838998943567276,0.18094052374362946,0.20698225498199463,0.05796812102198601,0.13091857731342316,0.4325870871543884,0.09394998848438263,0.36689892411231995,0.5167176723480225,0.2497299760580063,0.3908649682998657,0.39827486872673035,0.10304402559995651,0.6423962116241455,1.3051161766052246,0.7457969489995999,0.16343605518341064,9.487268037073627e-07,1.0000000455950833,3.9320710102839915,0.5699543352143149,False,False
1542,0.6423960328102112,0.21888764202594757,0.06890342384576797,0.2967516779899597,0.5143737196922302,0.16985389590263367,0.19997426867485046,0.4768662452697754,0.24657447636127472,0.1858774870634079,0.23100697994232178,0.29051536321640015,0.07769347727298737,0.209913969039917,0.5237730145454407,0.22776806354522705,0.5090661644935608,0.18376140296459198,0.18080203235149384,0.206843763589859,0.05782962962985039,0.13078008592128754,0.4324485957622528,0.09381149709224701,0.3667604327201843,0.5165792107582092,0.24959148466587067,0.3907264769077301,0.3981363773345947,0.10290553420782089,0.6423960328102112,1.304141640663147,0.7457608234694911,0.16343003511428833,9.17170028059197e-07,0.9999999327961638,3.932021250349939,0.56995559832049,False,False
1543,0.6423959136009216,0.21874915063381195,0.06876493990421295,0.2966131865978241,0.514235258102417,0.16971540451049805,0.19983577728271484,0.47672775387763977,0.2464359849691391,0.18573899567127228,0.23086848855018616,0.2903768718242645,0.07755499333143234,0.20977547764778137,0.5236345529556274,0.22762957215309143,0.5089277029037476,0.18362291157245636,0.18066354095935822,0.2067052721977234,0.057691145688295364,0.13064159452915192,0.4323101043701172,0.09367301315069199,0.3666219413280487,0.516440749168396,0.24945299327373505,0.3905879855155945,0.3979978859424591,0.10276705026626587,0.6423959136009216,1.3031667470932007,0.7457252079092597,0.1634247601032257,9.35069463787224e-07,0.999999992549272,3.9319537204238957,0.5699572162184634,False,False
1544,0.6423957943916321,0.21861067414283752,0.06862646341323853,0.2964746952056885,0.5140967965126038,0.16957692801952362,0.19969730079174042,0.47658926248550415,0.24629750847816467,0.18560051918029785,0.23073001205921173,0.2902383804321289,0.07741651684045792,0.20963700115680695,0.5234960913658142,0.227491095662117,0.5087892413139343,0.18348443508148193,0.1805250644683838,0.20656679570674896,0.05755266919732094,0.1305031180381775,0.43217161297798157,0.09353453665971756,0.3664834499359131,0.5163022875785828,0.24931451678276062,0.39044949412345886,0.3978593945503235,0.10262857377529144,0.6423957943916321,1.3021917343139648,0.7456892404885548,0.1634194552898407,9.223358072029687e-07,0.9999999545357658,3.9318857229375563,0.5699586701133247,False,False
1545,0.6423956751823425,0.2184721976518631,0.0684879943728447,0.29633623361587524,0.5139583349227905,0.1694384515285492,0.199558824300766,0.4764508008956909,0.24615903198719025,0.18546204268932343,0.2305915355682373,0.2900999188423157,0.07727804780006409,0.20949852466583252,0.523357629776001,0.22735261917114258,0.5086507797241211,0.1833459585905075,0.18038658797740936,0.20642831921577454,0.05741419643163681,0.13036464154720306,0.43203315138816833,0.09339606761932373,0.36634498834609985,0.5161638259887695,0.2491760402917862,0.39031103253364563,0.39772093296051025,0.10249010473489761,0.6423956751823425,1.3012170791625977,0.7456535330466175,0.16341416537761688,9.442185017281892e-07,0.9999999938814103,3.9318182042180987,0.5699602880167262,False,False
1546,0.642395555973053,0.21833373606204987,0.06834953278303146,0.296197772026062,0.5138198733329773,0.16929998993873596,0.19942036271095276,0.4763123393058777,0.24602057039737701,0.1853235810995102,0.23045307397842407,0.28996145725250244,0.07713958621025085,0.2093600630760193,0.5232191681861877,0.22721415758132935,0.5085123181343079,0.18320749700069427,0.18024812638759613,0.2062898576259613,0.05727573111653328,0.13022617995738983,0.4318946897983551,0.0932576060295105,0.3662065267562866,0.5160253643989563,0.24903757870197296,0.3901725709438324,0.397582471370697,0.10235164314508438,0.642395555973053,1.3002427816390991,0.7456175652540525,0.16340884566307068,9.870504392808439e-07,0.9999999997574742,3.9317505375965363,0.569961741921603,False,False
1547,0.6423954367637634,0.21819527447223663,0.06821107864379883,0.2960593104362488,0.5136814117431641,0.16916152834892273,0.19928190112113953,0.47617387771606445,0.24588210880756378,0.18518511950969696,0.23031461238861084,0.2898229956626892,0.07700113207101822,0.20922160148620605,0.5230807065963745,0.2270756959915161,0.5083738565444946,0.18306903541088104,0.1801096647977829,0.20615139603614807,0.057137273252010345,0.1300877183675766,0.43175622820854187,0.09311915189027786,0.3660680651664734,0.5158869028091431,0.24889911711215973,0.39003410935401917,0.3974440097808838,0.10221318900585175,0.6423954367637634,1.2992678880691528,0.745581755906968,0.16340354084968567,9.654877601532316e-07,1.0000000320773783,3.9316826571515544,0.5699633522177355,False,False
1548,0.6423953175544739,0.2180568277835846,0.06807262450456619,0.29592084884643555,0.5135429501533508,0.1690230816602707,0.1991434544324875,0.4760354161262512,0.24574366211891174,0.18504667282104492,0.2301761656999588,0.289684534072876,0.07686267793178558,0.20908315479755402,0.5229422450065613,0.22693724930286407,0.5082353949546814,0.182930588722229,0.17997121810913086,0.20601294934749603,0.05699882283806801,0.12994927167892456,0.43161776661872864,0.09298069775104523,0.36592960357666016,0.5157484412193298,0.2487606704235077,0.38989564776420593,0.39730554819107056,0.10207473486661911,0.6423953175544739,1.2982934713363647,0.7455457833548017,0.16339822113513947,1.0144589262511203e-06,1.0000000350380196,3.9316152683117864,0.569964802782717,False,False
1549,0.6423951387405396,0.21791838109493256,0.06793417781591415,0.2957824170589447,0.5134044885635376,0.16888463497161865,0.19900500774383545,0.4758969843387604,0.2456052154302597,0.18490822613239288,0.23003771901130676,0.28954610228538513,0.07672423124313354,0.20894470810890198,0.522803783416748,0.22679880261421204,0.5080969333648682,0.18279214203357697,0.17983277142047882,0.205874502658844,0.05686037987470627,0.12981082499027252,0.4314793348312378,0.09284225106239319,0.3657911717891693,0.5156099796295166,0.24862222373485565,0.3897572159767151,0.3971671164035797,0.10193628817796707,0.6423951387405396,1.2973196506500244,0.7455095694664672,0.16339217126369476,9.159264009092413e-07,1.0000000353181182,3.9315652698205508,0.5699660692482859,False,False
1550,0.64239501953125,0.2177799493074417,0.06779573857784271,0.29564398527145386,0.5132660269737244,0.1687462031841278,0.1988665759563446,0.47575855255126953,0.24546678364276886,0.18476979434490204,0.22989928722381592,0.2894076704978943,0.0765857920050621,0.20880627632141113,0.5226653218269348,0.2266603708267212,0.5079584717750549,0.18265371024608612,0.17969433963298798,0.20573607087135315,0.05672194063663483,0.12967239320278168,0.43134090304374695,0.09270381182432175,0.36565274000167847,0.5154715180397034,0.2484837919473648,0.38961878418922424,0.39702868461608887,0.10179784893989563,0.64239501953125,1.2963451147079468,0.7454736780702069,0.16338683664798737,9.956189270529086e-07,1.0000000546159642,3.931497777719935,0.5699676871647956,False,False
1551,0.6423949003219604,0.21764151751995087,0.06765730679035187,0.295505553483963,0.5131276249885559,0.16860777139663696,0.19872814416885376,0.4756201207637787,0.24532835185527802,0.1846313625574112,0.22976085543632507,0.28926923871040344,0.07644736021757126,0.2086678445339203,0.5225269198417664,0.22652193903923035,0.5078200697898865,0.18251527845859528,0.17955590784549713,0.2055976390838623,0.05658350884914398,0.12953396141529083,0.4312024712562561,0.0925653800368309,0.3655143082141876,0.5153331160545349,0.24834536015987396,0.3894803524017334,0.396890252828598,0.10165941715240479,0.6423949003219604,1.295371174812317,0.745437714869919,0.16338153183460236,9.567423900760427e-07,1.000000085632148,3.9314298172292172,0.5699691453343505,False,False
1552,0.6423947811126709,0.21750310063362122,0.06751888245344162,0.29536712169647217,0.5129892230033875,0.1684693545103073,0.1985897272825241,0.47548168897628784,0.24518993496894836,0.18449294567108154,0.22962243854999542,0.2891308069229126,0.07630893588066101,0.20852942764759064,0.5223885178565979,0.2263835221529007,0.507681667804718,0.18237686157226562,0.17941749095916748,0.20545922219753265,0.056445084512233734,0.12939554452896118,0.43106403946876526,0.09242695569992065,0.3653758764266968,0.5151947140693665,0.2482069432735443,0.38934192061424255,0.3967518210411072,0.10152099281549454,0.6423947811126709,1.2943971157073975,0.7454018229924999,0.16337619721889496,1.0233291737668861e-06,1.0000000163178142,3.9313620165259593,0.5699707632512763,False,False
1553,0.6423946619033813,0.21736468374729156,0.06738046556711197,0.2952286899089813,0.512850821018219,0.16833093762397766,0.19845131039619446,0.475343257188797,0.2450515180826187,0.1843545287847519,0.22948402166366577,0.28899237513542175,0.07617051899433136,0.208391010761261,0.5222501158714294,0.22624510526657104,0.5075432658195496,0.18223844468593597,0.17927907407283783,0.205320805311203,0.05630666762590408,0.12925712764263153,0.4309256076812744,0.092288538813591,0.36523744463920593,0.515056312084198,0.24806852638721466,0.3892034888267517,0.39661338925361633,0.10138257592916489,0.6423946619033813,1.2934232950210571,0.7453657623652057,0.16337087750434875,9.232976286680901e-07,0.9999999541735692,3.931294066975153,0.5699722171678665,False,False
