iterations,first loss function,second loss function,third loss function,norm of d,measure of Pareto stationarity
148,0.5548072457313538,0.03903238847851753,0.036890435963869095,0.9999999403953552,0.04152502864599228
149,0.554568350315094,0.03884690999984741,0.03666483983397484,1.0,0.04091819003224373
150,0.5543314218521118,0.03866482526063919,0.036442216485738754,1.0,0.04032844305038452
151,0.5540965795516968,0.038486067205667496,0.036222442984580994,0.9999999403953552,0.03975408524274826
152,0.5538633465766907,0.038310546427965164,0.03600545972585678,1.0,0.03919728100299835
153,0.5536320209503174,0.03813818842172623,0.035791195929050446,0.9999999403953552,0.038653403520584106
154,0.5534022450447083,0.03796892240643501,0.035579562187194824,1.0,0.03812510892748833
155,0.5531739592552185,0.03780267760157585,0.035370491445064545,1.0,0.037612225860357285
156,0.5529471039772034,0.03763936460018158,0.03516392037272453,0.9999999403953552,0.037113744765520096
157,0.5527216196060181,0.037478916347026825,0.03495973348617554,1.0,0.03662947192788124
158,0.5524973273277283,0.037321239709854126,0.03475791960954666,1.0,0.03615717217326164
159,0.5522741675376892,0.03716627135872841,0.03455834090709686,1.0,0.03569762036204338
160,0.5520521998405457,0.037013959139585495,0.034360963851213455,0.9999999403953552,0.03525221720337868
161,0.5518313646316528,0.03686420992016792,0.03416571393609047,1.0,0.03481760621070862
162,0.5516114830970764,0.03671696037054062,0.03397250175476074,1.0,0.03439495712518692
163,0.5513925552368164,0.03657215088605881,0.03378129377961159,0.9999999403953552,0.033983264118433
164,0.5511744022369385,0.03642970696091652,0.033591996878385544,1.0,0.03358352929353714
165,0.5509570837020874,0.03628957271575928,0.033404599875211716,1.0,0.03319591283798218
166,0.5507407188415527,0.036151666194200516,0.03321898728609085,1.0,0.03281722962856293
167,0.5505249500274658,0.03601594269275665,0.03303512558341026,1.0,0.03244863077998161
168,0.550309956073761,0.035882338881492615,0.03285296633839607,1.0,0.03209017217159271
169,0.5500956177711487,0.03575078025460243,0.03267243877053261,0.9999999403953552,0.03174031525850296
170,0.5498819351196289,0.03562123700976372,0.03249349817633629,1.0,0.03140122443437576
171,0.5496687889099121,0.0354936346411705,0.03231607750058174,1.0,0.03106839768588543
172,0.5494562983512878,0.0353679284453392,0.03214014321565628,1.0,0.030745411291718483
173,0.5492443442344666,0.035244062542915344,0.03196565434336662,1.0,0.030430138111114502
174,0.5490328073501587,0.03512199968099594,0.031792543828487396,1.0,0.030123457312583923
175,0.548821747303009,0.035001687705516815,0.031620774418115616,0.9999999403953552,0.029825644567608833
176,0.5486111640930176,0.03488306701183319,0.0314502976834774,1.0,0.02953464351594448
177,0.5484009981155396,0.03476610407233238,0.03128105401992798,0.9999999403953552,0.02924814261496067
178,0.5481911301612854,0.0346507653594017,0.031113041564822197,1.0,0.028970515355467796
179,0.5479817390441895,0.03453700244426727,0.030946189537644386,1.0,0.028698500245809555
180,0.5477727651596069,0.03442476689815521,0.03078048676252365,0.9999999403953552,0.028433937579393387
181,0.5475639700889587,0.034314025193452835,0.03061589039862156,1.0,0.028176279738545418
182,0.547355592250824,0.03420473262667656,0.030452359467744827,1.0,0.02792273834347725
183,0.5471473932266235,0.034096866846084595,0.030289877206087112,0.9999999403953552,0.027676796540617943
184,0.5469395518302917,0.03399037569761276,0.03012838028371334,1.0,0.027435703203082085
185,0.5467318892478943,0.03388524055480957,0.029967863112688065,1.0,0.027198925614356995
186,0.5465245246887207,0.033781420439481735,0.02980828285217285,1.0000001192092896,0.026969727128744125
187,0.5463173985481262,0.033678896725177765,0.029649626463651657,1.0,0.026742232963442802
188,0.5461103916168213,0.03357762470841408,0.029491838067770004,1.0,0.026520999148488045
189,0.5459036827087402,0.03347758203744888,0.029334934428334236,1.0,0.026303190737962723
190,0.5456971526145935,0.03337874263525009,0.029178854078054428,1.0,0.026090998202562332
191,0.5454908013343811,0.033281076699495316,0.029023585841059685,1.0,0.025886328890919685
192,0.5452845692634583,0.033184535801410675,0.02886909805238247,0.9999999403953552,0.02568371593952179
193,0.5450785160064697,0.033089108765125275,0.028715377673506737,1.0,0.025484025478363037
194,0.5448725819587708,0.03299477696418762,0.028562411665916443,0.9999999403953552,0.025290511548519135
195,0.5446667671203613,0.03290150314569473,0.028410162776708603,0.9999999403953552,0.02510153502225876
196,0.5444610714912415,0.032809264957904816,0.028258606791496277,1.0,0.0249167513102293
197,0.5442554950714111,0.03271803632378578,0.028107717633247375,0.9999999403953552,0.024734199047088623
198,0.5440499782562256,0.03262780234217644,0.0279574915766716,0.9999999403953552,0.024555746465921402
199,0.5438445210456848,0.032538533210754395,0.027807895094156265,1.0,0.024380888789892197
200,0.5436392426490784,0.03245020657777786,0.02765892818570137,0.9999999403953552,0.024209346622228622
201,0.5434339642524719,0.03236280754208565,0.027510566636919975,0.9999999403953552,0.02404194325208664
202,0.543228805065155,0.03227631002664566,0.027362799271941185,1.0,0.023878756910562515
203,0.5430237054824829,0.03219069167971611,0.027215616777539253,1.0,0.02371540106832981
204,0.5428186058998108,0.0321059487760067,0.027068981900811195,1.0,0.023556742817163467
205,0.5426136255264282,0.03202204033732414,0.02692290209233761,0.9999999403953552,0.0234000813215971
206,0.5424087047576904,0.03193897753953934,0.026777366176247597,0.9999999403953552,0.023246871307492256
207,0.5422039031982422,0.031856719404459,0.026632338762283325,1.0,0.023099204525351524
208,0.5419989824295044,0.03177525848150253,0.026487819850444794,1.0,0.022954463958740234
209,0.5417940616607666,0.03169456496834755,0.026343779638409615,1.0,0.022811096161603928
210,0.5415891408920288,0.03161463513970375,0.02620018646121025,1.0,0.0226728655397892
211,0.541384220123291,0.03153544291853905,0.02605704590678215,1.0,0.022534972056746483
212,0.5411792397499084,0.03145696967840195,0.025914348661899567,0.9999999403953552,0.022398309782147408
